Date,Open,High,Low,Close,Adj Close,Volume
2010-11-04,291.0,344.8999938964844,291.0,342.54998779296875,128.23655700683594,479716245
2010-11-08,351.79998779296875,355.8999938964844,329.5,330.75,123.81917572021484,46932779
2010-11-09,330.1499938964844,333.3999938964844,325.0,326.04998779296875,122.05968475341797,23741956
2010-11-10,325.3999938964844,327.79998779296875,320.04998779296875,322.79998779296875,120.84303283691406,21057129
2010-11-11,323.0,336.95001220703125,321.8500061035156,328.54998779296875,122.9955825805664,26548372
2010-11-12,330.0,332.95001220703125,318.0,320.1499938964844,119.85096740722656,15004107
2010-11-15,321.20001220703125,322.8999938964844,315.04998779296875,317.20001220703125,118.74662780761719,9917395
2010-11-16,320.0,323.95001220703125,316.1000061035156,318.04998779296875,119.0648193359375,12100114
2010-11-18,319.6000061035156,328.95001220703125,310.0,326.8999938964844,122.37786865234375,23983896
2010-11-19,330.25,339.95001220703125,328.1000061035156,333.54998779296875,124.86737060546875,51723739
2010-11-22,336.0,337.0,315.0,333.3500061035156,124.79252624511719,11494521
2010-11-23,330.5,332.3999938964844,317.5,320.1499938964844,119.85096740722656,13147667
2010-11-24,329.3500061035156,329.3500061035156,310.0,310.79998779296875,116.35072326660156,16243562
2010-11-25,314.0,318.3500061035156,311.1000061035156,313.20001220703125,117.24919128417969,6489260
2010-11-26,315.0,316.0,301.0,312.70001220703125,117.06201934814453,13657322
2010-11-29,311.3999938964844,319.70001220703125,308.20001220703125,317.45001220703125,118.84017944335938,6493219
2010-11-30,315.0,319.0,312.0,317.25,118.76529693603516,6050064
2010-12-01,317.0,322.5,315.0,320.95001220703125,120.15048217773438,5053942
2010-12-02,322.20001220703125,325.95001220703125,321.1499938964844,324.8500061035156,121.61044311523438,6143344
2010-12-03,318.1000061035156,325.70001220703125,318.1000061035156,321.95001220703125,120.5248031616211,2453815
2010-12-06,321.0,324.8999938964844,318.5,320.3999938964844,119.94456481933594,2895539
2010-12-07,320.5,322.75,317.25,320.0,119.7948226928711,3484977
2010-12-08,318.6000061035156,322.70001220703125,317.25,318.8500061035156,119.36430358886719,2877153
2010-12-09,318.0,320.0,309.0,313.20001220703125,117.24919128417969,5313081
2010-12-10,312.0,322.0,312.0,317.29998779296875,118.78402709960938,5799900
2010-12-13,318.0,324.3500061035156,317.0,323.1499938964844,120.97406005859375,2809522
2010-12-14,324.45001220703125,331.0,322.75,325.29998779296875,121.77892303466797,7075931
2010-12-15,325.6000061035156,330.0,323.0,327.8500061035156,122.73355102539062,5380352
2010-12-16,326.75,327.0,317.3999938964844,320.70001220703125,120.05689239501953,2893052
2010-12-20,323.0,323.0,315.04998779296875,316.0,118.29735565185547,2905355
2010-12-21,318.79998779296875,318.79998779296875,311.20001220703125,313.29998779296875,117.28662109375,4427901
2010-12-22,315.1000061035156,319.70001220703125,312.70001220703125,314.04998779296875,117.56739044189453,5425074
2010-12-23,315.04998779296875,315.95001220703125,312.0,312.95001220703125,117.15560150146484,3326534
2010-12-24,313.0,313.8999938964844,310.1000061035156,312.1499938964844,116.85610961914062,1859093
2010-12-27,312.1499938964844,314.29998779296875,306.5,307.29998779296875,115.04045867919922,5273320
2010-12-28,308.0,309.95001220703125,301.0,303.75,113.71147918701172,8055446
2010-12-29,306.1000061035156,311.3999938964844,304.29998779296875,310.25,116.1447982788086,5772875
2010-12-30,311.0,311.6000061035156,307.0,308.04998779296875,115.32122039794922,2643251
2010-12-31,309.5,316.45001220703125,308.29998779296875,314.75,117.82942199707031,4960987
2011-01-03,315.5,318.0,314.54998779296875,317.29998779296875,118.78402709960938,2929118
2011-01-04,318.8999938964844,320.0,316.04998779296875,319.20001220703125,119.49533081054688,2716995
2011-01-05,320.0,320.0,308.25,309.79998779296875,115.97632598876953,8555905
2011-01-06,311.0,313.0,308.5,309.1000061035156,115.71430206298828,2763146
2011-01-07,310.0,313.5,302.1499938964844,309.1000061035156,115.71430206298828,2298583
2011-01-10,309.8999938964844,310.0,302.1000061035156,305.1499938964844,114.235595703125,5413595
2011-01-11,306.0,312.95001220703125,306.0,309.04998779296875,115.69558715820312,2781948
2011-01-12,309.8999938964844,312.8999938964844,306.25,308.5,115.48969268798828,1181115
2011-01-13,309.3999938964844,313.95001220703125,307.5,310.45001220703125,116.21969604492188,2070696
2011-01-14,310.45001220703125,315.5,307.95001220703125,310.5,116.23839569091797,2244505
2011-01-17,307.25,314.0,306.20001220703125,313.1499938964844,117.23045349121094,1707118
2011-01-18,313.5,313.95001220703125,308.0,311.1499938964844,116.48175048828125,844507
2011-01-19,311.0,312.70001220703125,307.95001220703125,309.3999938964844,115.82661437988281,1426048
2011-01-20,308.79998779296875,319.20001220703125,308.1000061035156,315.70001220703125,118.1850814819336,6121175
2011-01-21,316.45001220703125,316.45001220703125,312.0,314.1499938964844,117.60482788085938,2413133
2011-01-24,314.8999938964844,314.8999938964844,309.0,310.45001220703125,116.21969604492188,1097986
2011-01-25,311.0,315.70001220703125,308.54998779296875,310.0,116.05122375488281,2452476
2011-01-27,311.0,312.8999938964844,307.20001220703125,308.29998779296875,115.41481018066406,2455783
2011-01-28,307.04998779296875,309.70001220703125,303.04998779296875,305.04998779296875,114.19815063476562,4236476
2011-01-31,302.0,307.5,300.54998779296875,304.3500061035156,113.93609619140625,3673855
2011-02-01,305.5,309.8500061035156,303.5,308.29998779296875,115.41481018066406,4863055
2011-02-02,310.1000061035156,314.8999938964844,308.54998779296875,312.5,116.98710632324219,3374631
2011-02-03,311.0,320.0,310.8999938964844,317.3500061035156,118.80278778076172,4211492
2011-02-04,317.3500061035156,318.1000061035156,307.0,308.1499938964844,115.3586654663086,1688679
2011-02-07,309.3999938964844,310.45001220703125,304.1499938964844,304.6499938964844,114.04841613769531,1799233
2011-02-08,306.8999938964844,307.45001220703125,296.20001220703125,301.3999938964844,112.83174133300781,3841730
2011-02-09,302.0,307.8500061035156,297.0,298.70001220703125,111.82096862792969,4490558
2011-02-10,300.1000061035156,304.0,293.25,297.6499938964844,111.42790222167969,2690945
2011-02-11,298.1000061035156,305.0,298.0,304.6000061035156,114.02965545654297,3292240
2011-02-14,306.0,307.0,300.1000061035156,302.79998779296875,113.3558120727539,1942474
2011-02-15,304.5,307.8500061035156,302.0,302.45001220703125,113.22482299804688,3035367
2011-02-16,304.25,304.45001220703125,300.45001220703125,301.1000061035156,112.71942901611328,1619527
2011-02-17,302.95001220703125,306.3999938964844,302.0,305.04998779296875,114.19815063476562,2752128
2011-02-18,303.8999938964844,305.20001220703125,300.1000061035156,302.3500061035156,114.50111389160156,1990388
2011-02-21,301.5,303.8999938964844,300.0,301.8500061035156,114.31177520751953,953044
2011-02-22,302.5,303.5,300.29998779296875,301.3500061035156,114.12240600585938,1436876
2011-02-23,302.3999938964844,302.3999938964844,299.0,300.6499938964844,113.85731506347656,2131294
2011-02-24,301.3999938964844,303.0,298.25,299.29998779296875,113.3460693359375,2899140
2011-02-25,300.1000061035156,303.0,289.0,292.6499938964844,110.82769012451172,1964843
2011-02-28,299.0,331.75,296.1000061035156,327.70001220703125,124.10126495361328,20923045
2011-03-01,325.0,339.8999938964844,320.6499938964844,338.6000061035156,128.2291259765625,7867356
2011-03-03,338.0,338.0,327.20001220703125,329.04998779296875,124.61250305175781,4387230
2011-03-04,332.70001220703125,334.95001220703125,323.25,324.25,122.79473114013672,1402888
2011-03-07,322.0,343.54998779296875,318.3999938964844,341.0,129.1380157470703,7183263
2011-03-08,343.0,344.5,335.3500061035156,337.25,127.7178726196289,3110206
2011-03-09,339.79998779296875,341.20001220703125,336.04998779296875,339.54998779296875,128.58889770507812,1603527
2011-03-10,339.79998779296875,339.79998779296875,329.75,334.29998779296875,126.60067749023438,1612997
2011-03-11,334.95001220703125,335.0,328.1000061035156,329.95001220703125,124.95335388183594,856545
2011-03-14,330.8999938964844,335.75,327.04998779296875,333.79998779296875,126.41134643554688,1128910
2011-03-15,329.0,342.8999938964844,320.1499938964844,338.45001220703125,128.17234802246094,4638465
2011-03-16,339.1000061035156,347.8999938964844,333.5,343.8999938964844,130.23626708984375,3717632
2011-03-17,342.0,347.5,338.5,342.95001220703125,129.87649536132812,1815524
2011-03-18,343.5,347.0,337.6000061035156,344.3999938964844,130.42562866210938,2926170
2011-03-21,343.3500061035156,349.8999938964844,343.29998779296875,347.1499938964844,131.46702575683594,3943734
2011-03-22,347.5,371.3999938964844,347.3999938964844,360.0,136.3333740234375,9681241
2011-03-23,361.0,363.79998779296875,352.04998779296875,353.8999938964844,134.02328491210938,2695567
2011-03-24,353.8999938964844,361.3500061035156,353.8999938964844,358.29998779296875,135.68955993652344,2324343
2011-03-25,360.0,362.0,356.54998779296875,358.1000061035156,135.6138458251953,2203586
2011-03-28,359.8500061035156,360.0,349.3500061035156,350.95001220703125,132.90609741210938,1128268
2011-03-29,352.0,352.0,340.6499938964844,346.25,131.12620544433594,6481785
2011-03-30,347.0,350.5,340.1000061035156,341.3999938964844,129.28952026367188,2449230
2011-03-31,342.3999938964844,348.8999938964844,341.3999938964844,346.5,131.22088623046875,3248352
2011-04-01,347.0,348.5,342.6000061035156,346.8999938964844,131.3723602294922,2169798
2011-04-04,347.3500061035156,360.95001220703125,345.3500061035156,355.95001220703125,134.79966735839844,2719239
2011-04-05,351.1000061035156,361.0,351.1000061035156,358.75,135.86004638671875,1328250
2011-04-06,358.75,367.79998779296875,354.79998779296875,366.45001220703125,138.7760467529297,4513558
2011-04-07,367.29998779296875,370.79998779296875,358.29998779296875,359.6499938964844,136.2008514404297,2485182
2011-04-08,363.0,363.70001220703125,351.5,355.25,134.53451538085938,2121665
2011-04-11,356.3999938964844,363.0,352.6000061035156,357.6000061035156,135.42449951171875,2751598
2011-04-13,358.0,359.3999938964844,350.0,353.8999938964844,134.02328491210938,1432901
2011-04-15,355.0,358.75,350.5,357.45001220703125,135.36769104003906,2609120
2011-04-18,359.04998779296875,359.25,350.45001220703125,352.70001220703125,133.56884765625,979661
2011-04-19,352.0,354.79998779296875,345.8999938964844,349.6000061035156,132.39486694335938,1488088
2011-04-20,351.5,368.8999938964844,351.0,366.54998779296875,138.81390380859375,4296720
2011-04-21,369.70001220703125,369.75,358.04998779296875,362.29998779296875,137.2044219970703,4895594
2011-04-25,363.0,365.29998779296875,359.5,364.1499938964844,137.9049835205078,1832622
2011-04-26,361.54998779296875,365.0,358.1000061035156,364.45001220703125,138.01864624023438,1277232
2011-04-27,360.0,377.0,359.45001220703125,370.8500061035156,140.4423065185547,3734876
2011-04-28,372.0,381.79998779296875,370.75,376.70001220703125,142.65777587890625,7546827
2011-04-29,376.70001220703125,383.29998779296875,374.5,380.54998779296875,144.11575317382812,3799109
2011-05-02,362.0,382.95001220703125,362.0,379.70001220703125,143.7938690185547,1855839
2011-05-03,378.0,384.5,368.54998779296875,371.5,140.68849182128906,2031295
2011-05-04,371.0,374.79998779296875,361.29998779296875,371.70001220703125,140.76422119140625,2881731
2011-05-05,370.95001220703125,374.95001220703125,365.25,368.29998779296875,139.47662353515625,1537387
2011-05-06,369.45001220703125,372.8999938964844,365.54998779296875,369.75,140.02578735351562,2241153
2011-05-09,370.0,393.8999938964844,368.6499938964844,392.29998779296875,148.56549072265625,6109075
2011-05-10,392.0,396.3500061035156,385.0,386.1499938964844,146.2365264892578,3322937
2011-05-11,387.29998779296875,393.45001220703125,381.5,384.1499938964844,145.4790802001953,2854705
2011-05-12,385.8999938964844,393.20001220703125,380.3500061035156,381.8500061035156,144.60809326171875,2726810
2011-05-13,383.0,391.54998779296875,382.04998779296875,386.8500061035156,146.5015869140625,2281880
2011-05-16,388.0,393.25,386.0,388.8999938964844,147.27792358398438,1551570
2011-05-17,390.0,401.3999938964844,389.5,397.6000061035156,150.57264709472656,5674815
2011-05-18,399.6000061035156,399.6000061035156,370.3999938964844,373.70001220703125,141.52163696289062,8642834
2011-05-19,375.04998779296875,384.75,365.5,376.1000061035156,142.4305419921875,11416019
2011-05-20,372.0,373.6000061035156,362.6499938964844,364.95001220703125,138.20797729492188,5400664
2011-05-23,364.0,373.45001220703125,362.45001220703125,365.3999938964844,138.37840270996094,1974392
2011-05-24,367.0,375.3999938964844,359.25,370.70001220703125,140.3855438232422,3890213
2011-05-25,373.6000061035156,384.8999938964844,371.0,377.3500061035156,142.9038848876953,3824128
2011-05-26,380.0,390.79998779296875,379.75,388.95001220703125,147.29689025878906,5232851
2011-05-27,389.5,394.5,386.0,387.8999938964844,146.89926147460938,2737715
2011-05-30,390.0,397.0,390.0,394.95001220703125,149.569091796875,2529091
2011-05-31,394.0,422.3500061035156,394.0,408.45001220703125,154.68157958984375,11708250
2011-06-01,415.0,416.6000061035156,405.1000061035156,414.45001220703125,156.9538116455078,4496698
2011-06-02,413.0,413.5,400.6000061035156,402.75,152.5229949951172,2842746
2011-06-03,402.6000061035156,408.25,390.1000061035156,391.6499938964844,148.31939697265625,2764367
2011-06-06,392.0,399.79998779296875,390.3500061035156,393.8999938964844,149.17144775390625,2009110
2011-06-07,395.0,404.29998779296875,393.29998779296875,403.1499938964844,152.67449951171875,1982013
2011-06-08,404.04998779296875,413.79998779296875,402.70001220703125,407.6499938964844,154.37863159179688,3290373
2011-06-09,408.0,411.3999938964844,405.54998779296875,407.3500061035156,154.2650146484375,1360848
2011-06-10,408.79998779296875,411.95001220703125,400.75,405.3500061035156,153.5076446533203,1845651
2011-06-13,405.0,405.04998779296875,395.0,396.29998779296875,150.08030700683594,1548256
2011-06-14,398.20001220703125,402.5,392.20001220703125,394.70001220703125,149.47447204589844,2432283
2011-06-15,394.79998779296875,397.3500061035156,388.6000061035156,390.1499938964844,147.75131225585938,2682187
2011-06-16,390.0,396.70001220703125,387.95001220703125,394.25,149.3040008544922,1462308
2011-06-17,394.5,402.6000061035156,393.0,395.6000061035156,149.8152313232422,3800502
2011-06-20,400.1499938964844,406.3500061035156,392.79998779296875,395.6000061035156,149.8152313232422,3967696
2011-06-21,396.95001220703125,399.79998779296875,388.25,389.75,147.59979248046875,2133725
2011-06-22,392.04998779296875,393.0,376.1000061035156,378.6499938964844,143.396240234375,2533012
2011-06-23,378.6499938964844,382.79998779296875,375.0,376.1000061035156,142.4305419921875,2255855
2011-06-24,378.6000061035156,391.5,378.6000061035156,390.0,147.69448852539062,2896582
2011-06-27,408.6000061035156,408.6000061035156,385.70001220703125,397.79998779296875,150.64837646484375,2439080
2011-06-28,398.0,401.70001220703125,391.6499938964844,392.3999938964844,148.6033935546875,1186089
2011-06-29,396.1000061035156,396.5,387.5,388.54998779296875,147.1453857421875,2091679
2011-06-30,390.0,393.79998779296875,389.25,392.8500061035156,148.77383422851562,1614539
2011-07-01,392.8500061035156,395.0,383.0,384.25,145.5169677734375,2254393
2011-07-04,386.95001220703125,396.20001220703125,386.95001220703125,395.1000061035156,149.62591552734375,1683417
2011-07-05,395.0,396.75,391.29998779296875,395.3500061035156,149.7205810546875,882850
2011-07-06,397.95001220703125,400.75,391.25,392.1499938964844,148.5087127685547,1853087
2011-07-07,395.0,395.8999938964844,392.54998779296875,394.25,149.3040008544922,1111992
2011-07-08,370.0,378.70001220703125,361.0,362.6499938964844,137.33697509765625,19402497
2011-07-11,299.0,367.0,299.0,356.75,135.10260009765625,8003993
2011-07-12,355.5,368.6499938964844,353.0,365.29998779296875,138.34051513671875,7031368
2011-07-13,367.0,370.5,365.6000061035156,368.1499938964844,139.41981506347656,4671340
2011-07-14,366.3500061035156,375.5,366.3500061035156,371.45001220703125,140.66958618164062,3791759
2011-07-15,371.45001220703125,373.75,364.79998779296875,365.8500061035156,138.548828125,2338930
2011-07-18,368.3999938964844,372.8999938964844,365.0,368.8999938964844,139.70387268066406,1928820
2011-07-19,369.70001220703125,371.8500061035156,364.1000061035156,369.8500061035156,140.06362915039062,1751354
2011-07-20,373.0,373.6000061035156,366.54998779296875,367.1000061035156,139.02218627929688,1144234
2011-07-21,366.95001220703125,374.0,366.54998779296875,367.8999938964844,139.32516479492188,1786938
2011-07-22,370.04998779296875,372.0,367.20001220703125,368.95001220703125,139.72280883789062,1621371
2011-07-25,370.70001220703125,371.29998779296875,367.25,369.1000061035156,139.7796173095703,1674691
2011-07-26,370.54998779296875,376.45001220703125,370.0,373.95001220703125,141.6163330078125,2173138
2011-07-27,374.8500061035156,400.45001220703125,374.79998779296875,398.95001220703125,151.08392333984375,8304568
2011-07-28,403.6499938964844,408.70001220703125,391.70001220703125,393.70001220703125,149.09568786621094,5536482
2011-07-29,390.0,395.0,385.1000061035156,388.25,147.03176879882812,1971794
2011-08-01,391.5,394.79998779296875,387.0,391.75,148.35723876953125,2027360
2011-08-02,391.0,398.3999938964844,390.0,397.29998779296875,150.45904541015625,2508279
2011-08-03,391.0,396.29998779296875,391.0,392.0,148.45191955566406,2524242
2011-08-04,397.70001220703125,406.5,393.04998779296875,394.1499938964844,149.26611328125,4004932
2011-08-05,389.3999938964844,396.20001220703125,375.20001220703125,392.8999938964844,148.79278564453125,3203823
2011-08-08,381.1000061035156,399.6499938964844,378.20001220703125,392.25,148.54656982421875,4596727
2011-08-09,383.0,388.0,376.25,379.0,143.5287628173828,4161457
2011-08-10,388.95001220703125,389.20001220703125,380.1499938964844,381.29998779296875,144.39979553222656,2365785
2011-08-11,380.1000061035156,388.6000061035156,380.1000061035156,386.25,146.27432250976562,1581039
2011-08-12,390.0,393.79998779296875,381.1000061035156,385.25,145.8956756591797,2785578
2011-08-16,390.1000061035156,395.3999938964844,386.20001220703125,387.04998779296875,146.5773162841797,3817965
2011-08-17,389.3999938964844,399.0,388.0,397.8999938964844,150.68626403808594,4815761
2011-08-18,401.5,404.1000061035156,388.25,390.20001220703125,147.77027893066406,3881299
2011-08-19,385.0,398.45001220703125,384.29998779296875,393.45001220703125,149.00103759765625,4263628
2011-08-22,395.0,397.95001220703125,391.0,394.3999938964844,149.3607635498047,2422421
2011-08-23,394.45001220703125,394.70001220703125,381.70001220703125,392.3999938964844,148.6033935546875,5401601
2011-08-24,387.3500061035156,388.3500061035156,370.5,373.8999938964844,141.5973663330078,5263656
2011-08-25,374.1000061035156,377.3500061035156,361.6499938964844,374.75,141.9192657470703,5596203
2011-08-26,377.0,381.8999938964844,357.0,359.3999938964844,136.10614013671875,5864875
2011-08-29,363.45001220703125,372.6000061035156,363.45001220703125,369.3500061035156,139.874267578125,3603683
2011-08-30,374.3999938964844,378.8999938964844,370.1000061035156,375.6000061035156,142.24114990234375,2721134
2011-09-02,383.0,390.70001220703125,375.20001220703125,388.1499938964844,146.99391174316406,3519216
2011-09-05,383.25,386.95001220703125,379.54998779296875,381.04998779296875,144.30508422851562,1574228
2011-09-06,379.79998779296875,383.95001220703125,375.25,378.75,143.43408203125,2150209
2011-09-07,380.5,393.0,379.5,391.25,148.1678466796875,3479610
2011-09-08,391.29998779296875,391.5,384.6000061035156,386.20001220703125,146.40509033203125,1874028
2011-09-09,388.95001220703125,393.45001220703125,379.6499938964844,381.04998779296875,144.4528045654297,2337246
2011-09-12,379.3999938964844,381.5,370.3500061035156,377.5,143.10699462890625,2230973
2011-09-13,379.5,383.6000061035156,373.0,376.0,142.53839111328125,1863685
2011-09-14,377.95001220703125,382.70001220703125,375.70001220703125,377.79998779296875,143.22079467773438,2263022
2011-09-15,381.54998779296875,382.3999938964844,376.3999938964844,378.5,143.48609924316406,1389227
2011-09-16,381.5,383.0,375.54998779296875,379.1499938964844,143.73248291015625,2933473
2011-09-19,377.1000061035156,379.0,375.3500061035156,376.5,142.72793579101562,683397
2011-09-20,377.3999938964844,380.70001220703125,373.1000061035156,378.3999938964844,143.44822692871094,2411501
2011-09-21,382.5,387.45001220703125,380.20001220703125,384.45001220703125,145.74169921875,3797201
2011-09-22,379.95001220703125,381.20001220703125,374.04998779296875,375.3500061035156,142.2919464111328,1916877
2011-09-23,372.20001220703125,373.3999938964844,364.6499938964844,365.6000061035156,138.59584045410156,3128059
2011-09-26,365.0,365.0,342.1000061035156,346.5,131.355224609375,6521673
2011-09-27,353.8999938964844,359.25,351.1000061035156,358.1499938964844,135.77162170410156,4671317
2011-09-28,361.79998779296875,362.6000061035156,351.0,355.6499938964844,134.8238525390625,2221187
2011-09-29,354.5,354.5,344.54998779296875,350.6499938964844,132.9284210205078,2605432
2011-09-30,351.75,354.6499938964844,325.1499938964844,333.20001220703125,126.3132553100586,14757839
2011-10-03,330.0,339.70001220703125,323.3500061035156,336.79998779296875,127.6780014038086,8622229
2011-10-04,334.0,338.8999938964844,317.3500061035156,319.8999938964844,121.27134704589844,6097620
