Date,Open,High,Low,Close,Adj Close,Volume
2004-12-17,0.5,2.5,0.5,2.1212658882141113,1.4221312999725342,33045
2004-12-20,2.319999933242798,2.325000047683716,2.0,2.078732967376709,1.3936164379119873,62580
2004-12-21,2.125,2.1500000953674316,2.0275330543518066,2.0987329483032227,1.40702486038208,25455
2004-12-22,2.3499999046325684,2.3499999046325684,1.975000023841858,2.0587329864501953,1.3802080154418945,13995
2004-12-23,2.2249999046325684,2.2249999046325684,1.9800000190734863,2.003732919692993,1.3433349132537842,5055
2004-12-24,2.1625330448150635,2.1625330448150635,1.9500000476837158,2.07373309135437,1.3902645111083984,7725
2004-12-27,1.975000023841858,2.0299999713897705,1.975000023841858,2.0275330543518066,1.3592910766601562,3615
2004-12-28,1.875,2.0,1.828732967376709,1.8487329483032227,1.2394206523895264,10275
2004-12-29,2.0999999046325684,2.0999999046325684,1.875,1.8812659978866577,1.2612314224243164,59550
2004-12-30,1.9962660074234009,1.9962660074234009,1.875,1.8875329494476318,1.2654328346252441,18720
2004-12-31,1.752532958984375,1.983733057975769,1.752532958984375,1.907533049583435,1.2788411378860474,10155
2005-01-03,1.8887330293655396,2.2899999618530273,1.7999999523162842,2.261265993118286,1.5159894227981567,165855
2005-01-04,2.450000047683716,2.5,2.2312660217285156,2.338732957839966,1.5679242610931396,87105
2005-01-05,2.718733072280884,2.718733072280884,2.075000047683716,2.1112658977508545,1.4154269695281982,24015
2005-01-06,2.2249999046325684,2.5337328910827637,2.125,2.5325329303741455,1.697851538658142,165795
2005-01-07,2.7249999046325684,2.9749999046325684,2.552532911300659,2.6700000762939453,1.7900112867355347,389430
2005-01-10,2.773732900619507,2.799999952316284,2.1525330543518066,2.466265916824341,1.653424620628357,53775
2005-01-11,2.450000047683716,2.5250000953674316,2.4225330352783203,2.4312660694122314,1.629960298538208,23700
2005-01-12,2.4049999713897705,2.4049999713897705,2.1887331008911133,2.1887331008911133,1.4673620462417603,31935
2005-01-13,2.372533082962036,2.375,2.200000047683716,2.208733081817627,1.480770468711853,11625
2005-01-14,2.2125329971313477,2.2125329971313477,2.0,2.0,1.3408325910568237,47820
2005-01-17,2.0312659740448,2.0312659740448,1.8087329864501953,1.852532982826233,1.2419685125350952,7590
2005-01-18,2.0250000953674316,2.0250000953674316,1.9012659788131714,1.9737329483032227,1.3232225179672241,5205
2005-01-19,1.9062659740447998,1.9249999523162842,1.7875330448150635,1.8087329864501953,1.21260404586792,24900
2005-01-20,1.875,1.875,1.6312659978866577,1.6649999618530273,1.1162430047988892,75960
2005-01-24,1.7475329637527466,1.784999966621399,1.7000000476837158,1.7737330198287964,1.1891393661499023,5505
2005-01-25,1.875,1.875,1.7875330448150635,1.8049999475479126,1.2101014852523804,17115
2005-01-27,1.875,1.875,1.7775330543518066,1.7875330448150635,1.198391318321228,27105
2005-01-28,1.7775330543518066,1.875,1.7775330543518066,1.8162659406661987,1.2176544666290283,21435
2005-01-31,1.8375329971313477,1.9199999570846558,1.774999976158142,1.7799999713897705,1.1933410167694092,13350
2005-02-01,1.7875330448150635,1.8475329875946045,1.725000023841858,1.7487330436706543,1.1723792552947998,48180
2005-02-02,1.8475329875946045,1.8687330484390259,1.715000033378601,1.7599999904632568,1.179932713508606,25515
2005-02-03,1.8125330209732056,1.8737330436706543,1.8125330209732056,1.850000023841858,1.2402698993682861,22650
2005-02-04,1.8250000476837158,1.8825329542160034,1.8250000476837158,1.877532958984375,1.2587286233901978,12345
2005-02-07,1.899999976158142,2.0450000762939453,1.899999976158142,1.9937330484390259,1.336631178855896,21405
2005-02-08,1.9199999570846558,2.184999942779541,1.91873300075531,2.119999885559082,1.421282410621643,51585
2005-02-09,2.2750000953674316,2.299999952316284,2.140000104904175,2.184999942779541,1.4648597240447998,177435
2005-02-10,2.2750000953674316,2.2750000953674316,2.005000114440918,2.1125330924987793,1.4162766933441162,41160
2005-02-11,2.0012660026550293,2.174999952316284,1.9012659788131714,2.0299999713897705,1.3609449863433838,33315
2005-02-14,2.07373309135437,2.07373309135437,1.9387329816818237,1.9487329721450806,1.3064621686935425,19455
2005-02-15,1.9500000476837158,1.9525330066680908,1.875,1.875,1.2570306062698364,10155
2005-02-16,1.8300000429153442,1.9487329721450806,1.8300000429153442,1.8675329685211182,1.2520246505737305,6810
2005-02-17,1.899999976158142,1.899999976158142,1.8375329971313477,1.852532982826233,1.2419685125350952,9810
