Date,Open,High,Low,Close,Adj Close,Volume
2017-10-23,50.0,55.33333206176758,50.0,54.30500030517578,49.71012878417969,100373940
2017-10-24,53.83333206176758,54.50166702270508,53.17499923706055,53.4466667175293,48.92442321777344,6492840
2017-10-25,53.33333206176758,53.36666488647461,51.52166748046875,52.10166549682617,47.69322204589844,4222440
2017-10-26,51.74833297729492,53.0,51.03666687011719,52.08833312988281,47.6810188293457,2614500
2017-10-27,52.0,52.49333190917969,51.70333480834961,52.16999816894531,47.755775451660156,934440
2017-10-30,52.16999816894531,52.70500183105469,51.95000076293945,52.23833465576172,47.818328857421875,1407270
2017-10-31,52.03333282470703,52.4283332824707,51.36666488647461,51.80833435058594,47.42471694946289,707760
2017-11-01,51.676666259765625,52.33333206176758,51.293331146240234,51.97833251953125,47.58032989501953,2795550
2017-11-02,52.0,52.5,51.666664123535156,52.10499954223633,47.6962776184082,866490
2017-11-03,51.766666412353516,54.0,51.766666412353516,53.07666778564453,48.58572769165039,2843490
2017-11-06,52.66999816894531,53.96666717529297,52.666664123535156,53.42166519165039,48.90153884887695,1441230
2017-11-07,53.666664123535156,53.95000076293945,53.003334045410156,53.56666564941406,49.034271240234375,1541490
2017-11-08,53.400001525878906,53.95000076293945,50.36666488647461,52.86666488647461,48.393497467041016,742950
2017-11-09,52.86666488647461,53.724998474121094,51.93333435058594,53.33833312988281,48.825260162353516,791370
2017-11-10,52.733333587646484,53.666664123535156,52.733333587646484,53.22166442871094,48.71845626831055,511200
2017-11-13,52.95000076293945,53.371665954589844,52.301666259765625,52.4283332824707,47.992252349853516,380340
2017-11-14,52.5,52.788333892822266,51.349998474121094,51.4283332824707,47.07685852050781,327570
2017-11-15,51.83000183105469,51.83000183105469,50.29999923706055,50.38166427612305,46.1187629699707,367980
2017-11-16,51.099998474121094,51.099998474121094,49.666664123535156,50.2783317565918,46.024166107177734,3154470
2017-11-17,50.5,50.83000183105469,50.166664123535156,50.461666107177734,46.191986083984375,310740
2017-11-20,50.790000915527344,51.598331451416016,50.0,50.13833236694336,45.89601135253906,515640
2017-11-21,50.16999816894531,50.733333587646484,50.16999816894531,50.52000045776367,46.24539566040039,249480
2017-11-22,50.20000076293945,52.633331298828125,50.20000076293945,51.9283332824707,47.5345573425293,645750
2017-11-23,52.220001220703125,52.43333435058594,51.23666763305664,51.88999938964844,47.49946975708008,1156170
2017-11-24,51.53499984741211,52.133331298828125,51.37666702270508,51.650001525878906,47.2797737121582,716070
2017-11-27,51.334999084472656,52.33333206176758,51.25166702270508,51.766666412353516,47.386573791503906,297600
2017-11-28,52.15999984741211,52.15999984741211,51.266666412353516,51.563331604003906,47.20044708251953,184860
2017-11-29,51.56666564941406,51.77166748046875,50.38666534423828,50.89500045776367,46.58865737915039,242070
2017-11-30,50.83333206176758,51.733333587646484,50.70166778564453,51.1349983215332,46.808353424072266,198480
2017-12-01,51.166664123535156,51.83333206176758,50.83333206176758,51.01166534423828,46.69545364379883,334560
2017-12-04,51.01166534423828,51.279998779296875,50.133331298828125,50.22999954223633,45.97993087768555,273990
