Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,63.54999923706055,65.44999694824219,63.54999923706055,64.9749984741211,53.698333740234375,107294
2002-07-02,65.0,66.9749984741211,65.0,66.19999694824219,54.71071243286133,224240
2002-07-03,66.44999694824219,66.9000015258789,64.55000305175781,64.94999694824219,53.67767333984375,97578
2002-07-04,65.4000015258789,66.25,64.82499694824219,65.07499694824219,53.780982971191406,99150
2002-07-05,65.5,66.2249984741211,64.55000305175781,65.42500305175781,54.07024002075195,219024
2002-07-08,66.25,69.5,65.57499694824219,68.05000305175781,56.23965835571289,619238
2002-07-09,69.19999694824219,69.4749984741211,66.42500305175781,66.9000015258789,55.28925704956055,267182
2002-07-10,67.2249984741211,67.2249984741211,65.0250015258789,65.1500015258789,53.84296798706055,95100
2002-07-11,65.0,65.19999694824219,63.900001525878906,64.5250015258789,53.326438903808594,197056
2002-07-12,65.05000305175781,66.125,63.150001525878906,64.0250015258789,52.91322326660156,137764
2002-07-15,64.1500015258789,64.1500015258789,61.29999923706055,62.25,51.4462776184082,157412
2002-07-16,63.25,63.25,61.5,62.375,51.54957962036133,73214
2002-07-17,62.5,62.5,59.849998474121094,60.875,50.30990982055664,131692
2002-07-18,61.70000076293945,64.80000305175781,61.25,64.17500305175781,53.03718948364258,174322
2002-07-19,64.69999694824219,65.94999694824219,62.75,65.3499984741211,54.00825500488281,293544
2002-07-22,62.79999923706055,64.25,62.5,63.79999923706055,52.727264404296875,159256
2002-07-23,62.525001525878906,64.44999694824219,62.525001525878906,64.0999984741211,52.97518539428711,87750
2002-07-24,63.650001525878906,64.0,61.75,62.32500076293945,51.508243560791016,78882
2002-07-25,63.5,64.19999694824219,62.5,63.375,52.37602996826172,120256
2002-07-26,63.5,63.5,59.25,59.57500076293945,49.235530853271484,152200
2002-07-29,52.525001525878906,60.125,52.525001525878906,54.95000076293945,45.4132080078125,179162
2002-07-30,62.54999923706055,62.54999923706055,54.75,56.025001525878906,46.30164337158203,171770
2002-07-31,55.099998474121094,55.099998474121094,50.75,51.0,42.14875030517578,315748
2002-08-01,52.474998474121094,52.5,49.0,49.625,41.01239013671875,394458
2002-08-02,52.5,52.5,47.29999923706055,47.599998474121094,39.33883285522461,178858
2002-08-05,48.900001525878906,49.0,47.75,48.099998474121094,39.752052307128906,206692
2002-08-06,48.275001525878906,49.0,45.599998474121094,46.95000076293945,38.80165481567383,450892
2002-08-07,48.375,51.20000076293945,47.849998474121094,49.95000076293945,41.28098678588867,634818
2002-08-08,50.5,52.04999923706055,48.349998474121094,48.849998474121094,40.371891021728516,456654
2002-08-09,49.04999923706055,50.32500076293945,48.5,49.32500076293945,40.76445007324219,239952
2002-08-12,49.95000076293945,50.70000076293945,49.125,49.67499923706055,41.05371856689453,163646
2002-08-13,50.25,50.79999923706055,49.775001525878906,50.099998474121094,41.40495300292969,101280
2002-08-14,49.92499923706055,50.5,49.525001525878906,50.20000076293945,41.48759460449219,110996
2002-08-15,50.20000076293945,50.20000076293945,50.20000076293945,50.20000076293945,41.48759460449219,0
2002-08-16,52.95000076293945,52.95000076293945,50.04999923706055,50.17499923706055,41.46692657470703,110180
2002-08-19,50.474998474121094,50.5,49.849998474121094,50.025001525878906,41.34296798706055,87556
2002-08-20,50.5,50.75,50.224998474121094,50.42499923706055,41.67354965209961,97342
2002-08-21,50.70000076293945,50.79999923706055,49.82500076293945,49.974998474121094,41.3016471862793,115268
2002-08-22,50.70000076293945,50.70000076293945,49.0,49.32500076293945,40.76445007324219,60410
2002-08-23,49.025001525878906,49.224998474121094,48.25,48.45000076293945,40.04132080078125,83316
2002-08-26,48.5,52.92499923706055,48.5,49.775001525878906,41.136356353759766,272426
2002-08-27,50.67499923706055,50.67499923706055,48.25,48.525001525878906,40.10329055786133,115742
2002-08-28,48.650001525878906,48.95000076293945,47.875,48.400001525878906,39.99999237060547,124822
2002-08-29,48.849998474121094,49.95000076293945,47.75,48.07500076293945,39.73139572143555,131684
2002-08-30,48.875,48.875,48.0,48.32500076293945,39.93801498413086,151302
2002-09-02,48.224998474121094,50.95000076293945,48.224998474121094,49.099998474121094,41.656002044677734,367026
2002-09-03,49.375,49.375,48.125,48.29999923706055,40.9772834777832,101302
2002-09-04,48.04999923706055,48.75,47.29999923706055,47.849998474121094,40.59551239013672,105816
2002-09-05,48.5,49.099998474121094,48.125,48.349998474121094,41.01969909667969,152176
2002-09-06,49.0,49.0,47.25,47.474998474121094,40.27735900878906,118270
2002-09-09,48.70000076293945,48.70000076293945,46.54999923706055,46.70000076293945,39.61985778808594,55628
2002-09-10,46.70000076293945,46.70000076293945,46.70000076293945,46.70000076293945,39.61985778808594,0
2002-09-11,47.25,47.70000076293945,47.099998474121094,47.224998474121094,40.06526184082031,100552
2002-09-12,47.29999923706055,47.75,46.75,47.54999923706055,40.340999603271484,87496
